Model,Comment,Rating,Codigo
Apple iPhone 14 (128 GB) - Medianoche,"Todo muy bien, me gustaría que al destaparlo fuera totalmente primera destapada, con los sellos de apple y no con una bolsa sellada al vacío, por el momento todo muy bien, espero que me dure mucho tiempo cuidándolo como vengo haciendo.",4,MI7
Apple iPhone 14 (128 GB) - Medianoche,,5,MI7
Apple iPhone 14 (128 GB) - Medianoche,Exelente precio y calidad.,5,MI7
Apple iPhone 14 (128 GB) - Medianoche,Excelente producto.,5,MI7
Apple iPhone 14 (128 GB) - Medianoche,"Venía en su empaque original, sellado. Hasta ahora todo ha estado bien con él. Gracias!.",5,MI7
Apple iPhone 14 (128 GB) - Medianoche,"Cumple con lo que promete, es un iphone nuevo pero se ve que ya habían abierto la caja.",5,MI7
Apple iPhone 14 (128 GB) - Medianoche,"Tenía desconfianza de hacer la compra por acá, pero el equipo es original muy bonito y todo funcional, 100% garantizado y nuevo.",5,MI7
Apple iPhone 14 (128 GB) - Medianoche,Excelente.,5,MI7
Apple iPhone 14 (128 GB) - Medianoche,"Justo lo que esperaba, excelente!.",5,MI7
Apple iPhone 14 (128 GB) - Medianoche,"Llevo 3 meses usándolo. Realmente la batería va a seguir siendo un problema. El equipo, por el momento, bien, aceptable.",4,MI7
Apple iPhone 14 (128 GB) - Medianoche,Excelente.,5,MI7
Apple iPhone 14 (128 GB) - Medianoche,Súper bien. Lo mejor.,5,MI7
Apple iPhone 14 (128 GB) - Medianoche,Hasta el momento buen producto. Nuevo batería 100%. Si es nuevo.,4,MI7
Apple iPhone 14 (128 GB) - Medianoche,Excelente precio por un muy buen producto.,4,MI7
Apple iPhone 14 (128 GB) - Medianoche,"Es un buen producto, pero no alcanza a valer la pena del todo, lo compré por la camara :d.",4,MI7
Apple iPhone 14 (128 GB) - Medianoche,"Maquinon, el mejor iphone hasta el momento.",5,MI7
Apple iPhone 14 (128 GB) - Medianoche,Sellado original.,5,MI7
Apple iPhone 14 (128 GB) - Medianoche,Hasta el momento excelente.,5,MI7
Apple iPhone 14 (128 GB) - Medianoche,Equipo estéticamente muy bonito. Buen precio.,5,MI7
Apple iPhone 14 (128 GB) - Medianoche,Muy bueno y súper liviano.,5,MI7
Apple iPhone 14 (128 GB) - Medianoche,"Muy buen teléfono, el mejor iphone para comprar actualmente, por encima del 15, ya que no difieren mucho en características.",5,MI7
Apple iPhone 14 (128 GB) - Medianoche,,5,MI7
Apple iPhone 14 (128 GB) - Medianoche,,5,MI7
Apple iPhone 14 (128 GB) - Medianoche,"Es original y de buen precio, recomiendo.",5,MI7
Apple iPhone 14 (128 GB) - Medianoche,"He comprado el iphone 14 en abril y me ha salido perfecto, llega rapido y es nuevo, original. Cuenta con tarjeta sim fisica y virtual. Me gusta que tambien viene con la garantia directamente de apple. Lo recomiendo, es confiable, tambien tuve mis dudas pero al ver el celular en mis manos por estos meses puedo decir que se decidan a comprar online.",5,MI7
Apple iPhone 14 (128 GB) - Medianoche,Un buen producto todo funciona súper hasta el momento.,5,MI7
Apple iPhone 14 (128 GB) - Medianoche,Excelente producto.,5,MI7
Apple iPhone 14 (128 GB) - Medianoche,Muy buen producto con la garantia apple.,5,MI7
Apple iPhone 14 (128 GB) - Medianoche,Excelente.,5,MI7
Apple iPhone 14 (128 GB) - Medianoche,Muy bueno.,5,MI7
Apple iPhone 14 (128 GB) - Medianoche,"Todo maravilloso, tiempo, calidad. Producto original.",5,MI7
Apple iPhone 14 (128 GB) - Medianoche,Excelente producto.,5,MI7
Apple iPhone 14 (128 GB) - Medianoche,"Excelente producto, todo funciona correctamente, un equipo totalmente nuevo con garantía directa de apple.",5,MI7
Apple iPhone 14 (128 GB) - Medianoche,Muy bueno.,5,MI7
Apple iPhone 14 (128 GB) - Medianoche,Viene sellado y nuevo.,5,MI7
Apple iPhone 14 (128 GB) - Medianoche,Buen comportamiento.,5,MI7
Apple iPhone 14 (128 GB) - Medianoche,"Apple es apple, el producto es demasiado bueno. Recomendado.",5,MI7
Apple iPhone 14 (128 GB) - Medianoche,"El mejor precio que encontre en esta referencia, compra super segura.",5,MI7
Apple iPhone 14 (128 GB) - Medianoche,"Nuevo, sellado de fábrica, recomendado, todo ok 👌.",5,MI7
Apple iPhone 14 (128 GB) - Medianoche,"100% original, hasta el momento ha funcionado excelentemente.",5,MI7
Apple iPhone 14 (128 GB) - Medianoche,Es como lo esperaba.,5,MI7
Apple iPhone 14 (128 GB) - Medianoche,Excelente producto.,5,MI7
Apple iPhone 14 (128 GB) - Medianoche,Me gusto que venia bien empacado en su caja original sin destapar.,5,MI7
Apple iPhone 14 (128 GB) - Medianoche,Excelente.,5,MI7
Apple iPhone 14 (128 GB) - Medianoche,Excelente.,5,MI7
Apple iPhone 14 (128 GB) - Medianoche,Ok.,5,MI7
Apple iPhone 14 (128 GB) - Medianoche,No es un iphone original….,1,MI7
Apple iPhone 14 (128 GB) - Medianoche,"Buenos dias, el celular esta marcado como imei reemplazado y el original esta marcado como bloqueado, en este momento el celular no recibe ninguna tarjeta sim, no puedo usarlo y en tigo (compañia de telefonia) me dicen que es muy probable que sea un celular robado a el cual le pusieron otro imei. En este momento el celular es practicamente inservible.",1,MI7
Apple iPhone 14 (128 GB) - Medianoche,"No lo recomiendo para nada viene con la caja abierta, no viene sellado.",1,MI7
Apple iPhone 14 (128 GB) - Medianoche,El cable cargador sobrecalienta el equipo al momento de cargarlo. Por favor necesito me colaboren para no ir a dañarlo con ese mal funcionamiento.,3,MI7
Apple iPhone 15 (128 GB) - Negro,"El producto es nuevo. Pero es versión china. Igual, no me incomodan las restricciones.",5,MI8
Apple iPhone 15 (128 GB) - Negro,"Después de un mes de uso constante puedo decir que lo volvería a comprar sin dudarlo un segundo. Es más o menos el mismo precio al cual se conseguiría en us, solo que allá cobran un impuesto adicional, o sea que en realidad sale más barato por aquí. Por lo demás, es un iphone 15 original y las restricciones que han mencionado en otras reseñas no me han afectado en lo absoluto. Cómpralo sin dudar, es hermoso!.",5,MI8
Apple iPhone 15 (128 GB) - Negro,Hasta ahora todo bien. Al menos el modelo que yo recibí sí tiene ranura de sim normal además de la esim.,5,MI8
Apple iPhone 15 (128 GB) - Negro,"Es la versión china, totalmente original pero al ser versión china no tiene e-sim pero si es dual sim físicas y no tiene algunas funciones de facetime.",5,MI8
Apple iPhone 15 (128 GB) - Negro,"Fueron muchas dudas y miedo para decidirme a la compra … pero valió la pena ,sin duda alguna apple pisa fuerte donde se pare ! es mi primer iphone y quedé muy satisfecho :).",5,MI8
Apple iPhone 15 (128 GB) - Negro,Excelente.,5,MI8
Apple iPhone 15 (128 GB) - Negro,A mi me encantó. Efectivamente no tiene opción para e-sim que es la simcard virtual. Pero la verdad no le veo el uso. Pues mi simcard física y va perfecto. El precio es de lo mejor ! excelente compra. No me arrepiento.,5,MI8
Apple iPhone 15 (128 GB) - Negro,"Lleno mis expectativas, la caja venía sellada en perfecto estado muy lindo, pesa muy poco, es muy rápido, tiene una cámara súper potente, me encantó.",5,MI8
Apple iPhone 15 (128 GB) - Negro,Excelente! todo original y funcional hasta el momento.,5,MI8
Apple iPhone 15 (128 GB) - Negro,"Me gustó mucho, lo valide con el serial en la página de apple y todo está correcto, en algunos comentarios decían q la función de facetime no funcionaba pero a mí me funcionó perfectamente.",5,MI8
Apple iPhone 15 (128 GB) - Negro,"Todo muy bien con el equipo, original validado en la página de apple.",5,MI8
Apple iPhone 15 (128 GB) - Negro,"Mi esposa lo ama, creo que estos aparatos estan muy caros para las prestaciones que da, pero entre gusto y gusto.
Si le gusta, comprelo, tiene buen sonido.",5,MI8
Apple iPhone 15 (128 GB) - Negro,"Pues es iphone apple original.
Perfecto excelente.",5,MI8
Apple iPhone 15 (128 GB) - Negro,"Recomendado. El producto es exactamente lo que ofrecen, nuevos con garantía de apple.",5,MI8
Apple iPhone 15 (128 GB) - Negro,"Excelente producto y me pareció a buen precio referente otras tiendas, sus características y rendimientos me han gustado.",5,MI8
Apple iPhone 15 (128 GB) - Negro,Todo muy bien un iphone original sin duda solo que versión china.,5,MI8
Apple iPhone 15 (128 GB) - Negro,"Excelente compra. El celular está destinado a la población china pero funciona perfectamente en cualquier lugar del mundo.
Nuevo y sellado, se configura perfecto, apple lo activa en garantía de inmediato y muestra que su primer uso fui yo.
Muy conforme con la compra.",5,MI8
Apple iPhone 15 (128 GB) - Negro,"Recibí el producto nuevo en perfectas condiciones, dentro del tiempo indicado. El teléfono es excelente, no he tenido problema.",5,MI8
Apple iPhone 15 (128 GB) - Negro,"Como me lo esperaba, excelente.",5,MI8
Apple iPhone 15 (128 GB) - Negro,Muy segura mi compra y el producto es la especificación que adquirí. Recomendable.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Muy buen producto en relación al precio.,4,MI8
Apple iPhone 15 (128 GB) - Negro,"Muy cumplido, recomendable 100%.",5,MI8
Apple iPhone 15 (128 GB) - Negro,Me gustó mucho.,4,MI8
Apple iPhone 15 (128 GB) - Negro,Muy buen producto este mensaje fue escrito desde el mismo.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Excelente.,5,MI8
Apple iPhone 15 (128 GB) - Negro,"Muy bueno y original, tenía mis dudas pero todo ha funcionado ok.",5,MI8
Apple iPhone 15 (128 GB) - Negro,Hasta los momentos todo marcha muy bien.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Excelente equipo.,5,MI8
Apple iPhone 15 (128 GB) - Negro,La mejor compra que he hecho!.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Muy buen producto lo recomiendo amijente compralon es muy bueno excelente producto trae esim y sincar ficica muy bueno amigos para q el q lo compre.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Buen celular. Funcionando perfecto!.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Buen producto.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Muy buen producto.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Excelente.,5,MI8
Apple iPhone 15 (128 GB) - Negro,"Excelente producto, versión china pero funciona perfecto.",5,MI8
Apple iPhone 15 (128 GB) - Negro,"Aunque es la versión china, vale la pena totalmente por su precio.",5,MI8
Apple iPhone 15 (128 GB) - Negro,Excelente gracias.,5,MI8
Apple iPhone 15 (128 GB) - Negro,"Esta bien, de hecho me parece mejor que tenga doble ranura sim fisica.",5,MI8
Apple iPhone 15 (128 GB) - Negro,"No afectó en nada que fuera chino. Apple original, funciona perfectamente.",5,MI8
Apple iPhone 15 (128 GB) - Negro,"Producto nuevo, caja lacrada , perfecto estado.",5,MI8
Apple iPhone 15 (128 GB) - Negro,"Bien, contento. Excelente producto. Completo original.",5,MI8
Apple iPhone 15 (128 GB) - Negro,"Es bueno, lastima que sea chino, de resto super, por el precio vale la pena.",5,MI8
Apple iPhone 15 (128 GB) - Negro,Buen producto justo lo esperado.,5,MI8
Apple iPhone 15 (128 GB) - Negro,"Efectivamente es el modelo chino pero las diferencias que tiene contra el original son prácticamente imperceptibles, es mi primer iphone y estoy más que satisfecho.",5,MI8
Apple iPhone 15 (128 GB) - Negro,Muy buen producto.,5,MI8
Apple iPhone 15 (128 GB) - Negro,"Original, buen empacado y con factura.",5,MI8
Apple iPhone 15 (128 GB) - Negro,Excelente.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Excellent.,5,MI8
Apple iPhone 15 (128 GB) - Negro,"Tal como se describe, además es muy bonito.",5,MI8
Apple iPhone 15 (128 GB) - Negro,"Aunque si es la versión asiática, no he tenido ninguna restricción al usarlo. Es perfecto.",5,MI8
Apple iPhone 15 (128 GB) - Negro,Super mega bien.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Muy buen celular.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Excelente opción. Confiable y a un buen precio.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Buen producto.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Excelente producto.,5,MI8
Apple iPhone 15 (128 GB) - Negro,"Es iphone original pero al ser la versión china, no tiene esim, deresto funciona adecuadamente.",4,MI8
Apple iPhone 15 (128 GB) - Negro,"Es equipo original, muy buen dispositivo.",5,MI8
Apple iPhone 15 (128 GB) - Negro,"Es exactamente lo que promete, las limitaciones de ser un producto para el mercado chino son imperceptibles para un usuario promedio como yo.",5,MI8
Apple iPhone 15 (128 GB) - Negro,Lo recibí en perfecto estado hasta el momento funciona perfectamente!!!.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Muy satisfecho con el producto todo ok.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Excelente lo recomiendo es totalmente nuevo y si tiene la sim física :pp.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Buen producto.,5,MI8
Apple iPhone 15 (128 GB) - Negro,"Es un celular muy espectacular, buen producto.",5,MI8
Apple iPhone 15 (128 GB) - Negro,Bueno.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Excelente. Cumple con lo prometido.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Excelente.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Buen producto con la especificaciones dadas.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Muy buen equipo y a excelente precio.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Producto totalmente nuevo sellado de fabrica.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Excelente sin problema.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Es excelente producto.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Buena compra.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Excellent.,5,MI8
Apple iPhone 15 (128 GB) - Negro,"Muy buen teléfono, es original, sin problemas hasta ahora.",5,MI8
Apple iPhone 15 (128 GB) - Negro,"Excelente, ah cumplido las expectativas muy buen producto.",5,MI8
Apple iPhone 15 (128 GB) - Negro,Todo bien con el celular hasta ahora. (un día de uso).,5,MI8
Apple iPhone 15 (128 GB) - Negro,"El producto no está malo, solo es un celular normal.",5,MI8
Apple iPhone 15 (128 GB) - Negro,Oportuno y cumplimiento.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Muy buen producto.,5,MI8
Apple iPhone 15 (128 GB) - Negro,"El iphone es original, solo tiene esim, solo tuve que ir al operador a activarla, no se si sea versión china o no pero no tiene ninguna limitación y en ajuste no dice lan sino wifi, el producto funciona correctamente, recomendado 10 de 10.",5,MI8
Apple iPhone 15 (128 GB) - Negro,Un buen celular con gran precio y opción de pago sin intereses.,5,MI8
Apple iPhone 15 (128 GB) - Negro,"Celular completamente nuevo, lo verifique y todo original, y a buen precio en comparación al precio en otros lugares.",5,MI8
Apple iPhone 15 (128 GB) - Negro,"Primer iphone que tengo, y la verdad ha sido genial, trae un espacio para una sim card normal y tiene e-sim igualmente, me gustó bastante y la compra valió la pena, llevo una semana de uso y está genial.",5,MI8
Apple iPhone 15 (128 GB) - Negro,Buen producto de acuerdo con lo indicado.,5,MI8
Apple iPhone 15 (128 GB) - Negro,"Que chimba de teléfono, la verdad vale 100 por ciento la compra, el mío vino con esim.",5,MI8
Apple iPhone 15 (128 GB) - Negro,Original.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Excelente.,5,MI8
Apple iPhone 15 (128 GB) - Negro,"No tiene slot para sim pero no es difícil conseguir una esim. Original, nuevo, todo perfecto.",5,MI8
Apple iPhone 15 (128 GB) - Negro,"Caja completamente sellada, el teléfono cuenta con las especificaciones que muestra en la compra, sí tiene esim, completamente normal. Nuevo.",5,MI8
Apple iPhone 15 (128 GB) - Negro,Excelente producto.,5,MI8
Apple iPhone 15 (128 GB) - Negro,"Bellísimo, a mi novia le encantó y la cámara es muy buena, el color y el tamaño perfecto también.",5,MI8
Apple iPhone 15 (128 GB) - Negro,"Hasta ahora todo perfecto, espero que siga así.",5,MI8
Apple iPhone 15 (128 GB) - Negro,Es confiable.,5,MI8
Apple iPhone 15 (128 GB) - Negro,"Bastante bonito, ya hacia falta un cambio.",5,MI8
Apple iPhone 15 (128 GB) - Negro,"Super recomendados, producto original de excelente calidad y buen precio.",5,MI8
Apple iPhone 15 (128 GB) - Negro,Excelente. Recomendado 100%.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Hasta el. Momento el equipo funciona genial para mi hijo fue perfecto.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Perfecto estaso.,5,MI8
Apple iPhone 15 (128 GB) - Negro,"Buen producto, tal como se indica en el resumen.",5,MI8
Apple iPhone 15 (128 GB) - Negro,Buena compra por el momento funciona bien.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Todo excelente.,5,MI8
Apple iPhone 15 (128 GB) - Negro,"Es un excelente producto por el precio que ofrece, llevo una semana manejándolo y no he tenido problemas. Estoy seguro que cuando renueve el celular (por otro similar) lo haré con ustedes. Gracias.",5,MI8
Apple iPhone 15 (128 GB) - Negro,"Excelente, producto nuevo, tal como lo describe las especificaciones técnicas.",5,MI8
Apple iPhone 15 (128 GB) - Negro,Excelente producto igual al ofertado.,5,MI8
Apple iPhone 15 (128 GB) - Negro,"Excelente producto, es iphone de china lo cual tiene una restricción al momento de hacer facetime que es no poder desactivar la cámara, pero para todo lo demas es muy bueno, 100% original.",5,MI8
Apple iPhone 15 (128 GB) - Negro,"Hasta ahora todo muy bien, producto acorde y original.",5,MI8
Apple iPhone 15 (128 GB) - Negro,El celular es un 10/10 pero siento que la batería baja rápido.,4,MI8
Apple iPhone 15 (128 GB) - Negro,"Quize esperar 8 dias despues de la compra, y de verdad que no he tenido problema alguno, volveria hacer la compra, muy satisfecho!.",5,MI8
Apple iPhone 15 (128 GB) - Negro,"Excelente. Es el modelo global, no tiene restricciones ni variaciones de ningun tipo.",5,MI8
Apple iPhone 15 (128 GB) - Negro,"Producto de la línea asiática. Nuevo y original, cumple con todas las especificaciones técnicas. Tiene slot de sim física.",5,MI8
Apple iPhone 15 (128 GB) - Negro,Es tal cual lo que se pide. Muy buena opción de compra.,5,MI8
Apple iPhone 15 (128 GB) - Negro,"Muy buen producto, tal cómo se especifica en el anuncio.",5,MI8
Apple iPhone 15 (128 GB) - Negro,Excelente.,5,MI8
Apple iPhone 15 (128 GB) - Negro,"Es producto original, versión para china.",5,MI8
Apple iPhone 15 (128 GB) - Negro,Me encantó!!!.,5,MI8
Apple iPhone 15 (128 GB) - Negro,"Muy buen producto, lo volveria a comprar.",5,MI8
Apple iPhone 15 (128 GB) - Negro,Desde hace tres días que lo tengo ha funcionado bien.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Me gustaría tener mejor cámara y bateria.,5,MI8
Apple iPhone 15 (128 GB) - Negro,No hay nada como un iphone.,5,MI8
Apple iPhone 15 (128 GB) - Negro,"Buen equipo.
Hasta ahora lo que esperaba de un dispositivo iphone. Segiridad y versatilidad.",5,MI8
Apple iPhone 15 (128 GB) - Negro,Excelente compra. Me encanta esa marca.,5,MI8
Apple iPhone 15 (128 GB) - Negro,Por el momento ha salido bien.,5,MI8
Apple iPhone 15 (128 GB) - Negro,"El celular es excelente, rápido con buenas funciones el único detalle es la duración de la batería, aunque carga muy rápido.",4,MI8
